,actual,predicted,word,word_unk,count
7144,NN,NNS,indebtedness,indebtedness,1
7145,NN,NNS,indexing,indexing,1
7146,NN,NNS,indifference,indifference,2
7147,NN,NNS,ineptitude,ineptitude,1
7148,NN,NNS,innings,innings,1
7149,NN,NNS,insured,insured,1
7150,NN,NNS,intrigue,<UNK>,1
7151,NN,NNS,ketchup,ketchup,1
7152,NN,NNS,larceny,<UNK>,1
7153,NN,NNS,lassitude,<UNK>,1
7154,NN,NNS,left,left,1
7155,NN,NNS,legislating,<UNK>,1
7156,NN,NNS,legislation,legislation,1
7157,NN,NNS,linage,<UNK>,2
7158,NN,NNS,liquidity,liquidity,1
7159,NN,NNS,lira,<UNK>,1
7160,NN,NNS,lobbyist,lobbyist,1
7161,NN,NNS,locale,<UNK>,1
7162,NN,NNS,lorazapam,<UNK>,1
7163,NN,NNS,loyalty,loyalty,1
7164,NN,NNS,making,making,2
7165,NN,NNS,market-making,<UNK>,1
7166,NN,NNS,masonry,masonry,1
7167,NN,NNS,matching,matching,1
7168,NN,NNS,mayonnaise,<UNK>,1
7169,NN,NNS,media,media,1
7170,NN,NNS,microfilm,<UNK>,1
7171,NN,NNS,mid-1979,<UNK>,1
7172,NN,NNS,mid-week,<UNK>,1
7173,NN,NNS,mind,mind,1
7174,NN,NNS,modern,modern,1
7175,NN,NNS,money-transfer,<UNK>,1
7176,NN,NNS,morale,morale,1
7177,NN,NNS,morning,<UNK>,5
7178,NN,NNS,musicianship,<UNK>,1
7179,NN,NNS,nationalism,<UNK>,1
7180,NN,NNS,nausea,<UNK>,1
7181,NN,NNS,neutron,<UNK>,1
7182,NN,NNS,nobody,nobody,1
7183,NN,NNS,none,none,1
7184,NN,NNS,nonpriority,<UNK>,1
7185,NN,NNS,order-taking,<UNK>,1
7186,NN,NNS,outlay,outlay,1
7187,NN,NNS,output,output,1
7188,NN,NNS,overdependence,<UNK>,1
7189,NN,NNS,overhaul,overhaul,1
7190,NN,NNS,overhead,overhead,1
7191,NN,NNS,package,package,1
7192,NN,NNS,passing,passing,1
7193,NN,NNS,pence,pence,6
7194,NN,NNS,people,people,1
7195,NN,NNS,performance,<UNK>,7
7196,NN,NNS,perfume,perfume,1
7197,NN,NNS,period,period,2
7198,NN,NNS,physical,physical,1
7199,NN,NNS,pipe,pipe,1
7200,NN,NNS,planner,planner,1
7201,NN,NNS,plaster,plaster,1
7202,NN,NNS,poetry,poetry,1
7203,NN,NNS,point,point,1
7204,NN,NNS,policy,policy,1
7205,NN,NNS,premium,premium,1
7206,NN,NNS,proficiency,<UNK>,1
7207,NN,NNS,programming,programming,1
7208,NN,NNS,publishing,publishing,1
7209,NN,NNS,pull-out,<UNK>,1
7210,NN,NNS,pullout,pullout,1
7211,NN,NNS,raising,raising,1
7212,NN,NNS,rand,rand,2
7213,NN,NNS,randomness,<UNK>,1
7214,NN,NNS,reappraisal,<UNK>,1
7215,NN,NNS,receivables,receivables,2
7216,NN,NNS,receiver,receiver,1
7217,NN,NNS,redevelopment,redevelopment,1
7218,NN,NNS,rein,rein,1
7219,NN,NNS,reinforcement,<UNK>,3
7220,NN,NNS,relaxation,relaxation,1
7221,NN,NNS,resource,<UNK>,1
7222,NN,NNS,responsibility,responsibility,1
7223,NN,NNS,retrofitting,<UNK>,1
7224,NN,NNS,roof,roof,1
7225,NN,NNS,salmonella,<UNK>,2
7226,NN,NNS,salvage,salvage,1
7227,NN,NNS,security,security,1
7228,NN,NNS,self-interest,self-interest,1
7229,NN,NNS,sex,<UNK>,1
7230,NN,NNS,sharing,sharing,1
7231,NN,NNS,sheet,sheet,1
7232,NN,NNS,shopkeeper,<UNK>,1
7233,NN,NNS,showroom,showroom,1
7234,NN,NNS,shutdown,<UNK>,1
7235,NN,NNS,skill,skill,1
7236,NN,NNS,sluggishness,sluggishness,1
7237,NN,NNS,smile,<UNK>,1
7238,NN,NNS,snake,<UNK>,1
7239,NN,NNS,sodium,<UNK>,1
7240,NN,NNS,someone,someone,1
7241,NN,NNS,souvenir,<UNK>,1
7242,NN,NNS,spillover,<UNK>,1
7243,NN,NNS,start-up,start-up,1
7244,NN,NNS,startup,<UNK>,1
7245,NN,NNS,steam-generating,<UNK>,1
7246,NN,NNS,stocking,stocking,1
7247,NN,NNS,stress,stress,1
7248,NN,NNS,strife,strife,1
7249,NN,NNS,surgery,surgery,1
7250,NN,NNS,swoop,<UNK>,1
7251,NN,NNS,syndicate,syndicate,1
7252,NN,NNS,teller,<UNK>,1
7253,NN,NNS,time,time,1
7254,NN,NNS,toothpaste,toothpaste,1
7255,NN,NNS,trafficking,trafficking,1
7256,NN,NNS,tragedy,tragedy,1
7257,NN,NNS,trauma,<UNK>,1
7258,NN,NNS,trazadone,<UNK>,1
7259,NN,NNS,tritium,<UNK>,2
7260,NN,NNS,trucker,<UNK>,1
7261,NN,NNS,turbulence,turbulence,1
7262,NN,NNS,turf,turf,1
7263,NN,NNS,turquoise,<UNK>,1
7264,NN,NNS,tv,<UNK>,1
7265,NN,NNS,tyranny,<UNK>,1
7266,NN,NNS,unity,unity,1
7267,NN,NNS,usage,usage,3
7268,NN,NNS,verve,<UNK>,1
7269,NN,NNS,volatility,volatility,1
7270,NN,NNS,week,week,1
7271,NN,NNS,wiggle,wiggle,1
7272,NN,NNS,withholding,withholding,1
7273,NN,NNS,work,work,1
7274,NN,NNS,year,year,1
7275,NN,NNS,yen,yen,13
7276,NN,POS,JUDGE,JUDGE,1
7277,NN,POS,Junk,Junk,1
7278,NN,POS,ad,ad,1
7279,NN,POS,allocation,allocation,1
7280,NN,POS,area,area,2
7281,NN,POS,assembly,assembly,1
7282,NN,POS,banking,banking,1
7283,NN,POS,base,base,1
7284,NN,POS,billing,billing,1
7285,NN,POS,bomber,bomber,1
7286,NN,POS,brokerage,brokerage,1
7287,NN,POS,bulk-chemical,bulk-chemical,1
7288,NN,POS,card,card,1
7289,NN,POS,catastrophe,catastrophe,1
7290,NN,POS,catheter,catheter,1
7291,NN,POS,command,command,1
7292,NN,POS,consulting,consulting,1
7293,NN,POS,delta,delta,1
7294,NN,POS,feed,feed,1
7295,NN,POS,floor,floor,1
7296,NN,POS,gold,gold,3
7297,NN,POS,gourmet,gourmet,1
7298,NN,POS,government,government,2
7299,NN,POS,home,home,2
7300,NN,POS,housing,housing,1
7301,NN,POS,imaging,imaging,1
7302,NN,POS,income-tax,income-tax,1
7303,NN,POS,industry,industry,1
7304,NN,POS,insurance,insurance,1
7305,NN,POS,interruption,interruption,1
7306,NN,POS,lieutenant,lieutenant,1
7307,NN,POS,loan,loan,2
7308,NN,POS,loyalty,loyalty,1
7309,NN,POS,meeting,meeting,1
7310,NN,POS,money-management,money-management,1
7311,NN,POS,oil,oil,1
7312,NN,POS,panel,panel,1
7313,NN,POS,policy,policy,1
7314,NN,POS,press,press,1
7315,NN,POS,processing,processing,1
7316,NN,POS,procurement,procurement,1
7317,NN,POS,program,program,1
7318,NN,POS,property,property,1
7319,NN,POS,publishing,publishing,1
7320,NN,POS,rebound,rebound,1
7321,NN,POS,reconciliation,reconciliation,1
7322,NN,POS,reserve,reserve,1
7323,NN,POS,solicitation,solicitation,1
7324,NN,POS,takeover-stock,takeover-stock,1
7325,NN,POS,telephone,telephone,1
7326,NN,POS,toll,toll,1
7327,NN,POS,tort,tort,1
7328,NN,POS,trading,trading,1
7329,NN,PRP,%,%,1
7330,NN,PRP,B2,B2,1
7331,NN,PRP,Ba3,Ba3,1
7332,NN,PRP,Bargain,Bargain,1
7333,NN,PRP,Beta,Beta,3
7334,NN,PRP,Demand,Demand,1
7335,NN,PRP,Democracy,Democracy,1
7336,NN,PRP,Everyone,Everyone,3
7337,NN,PRP,Everything,Everything,2
7338,NN,PRP,F-16,F-16,1
7339,NN,PRP,Fast-food,Fast-food,1
7340,NN,PRP,Fear,Fear,1
7341,NN,PRP,Firm,Firm,1
7342,NN,PRP,Government,Government,1
7343,NN,PRP,Help,Help,1
7344,NN,PRP,History,History,1
7345,NN,PRP,Indexing,Indexing,1
7346,NN,PRP,Inflation,Inflation,2
7347,NN,PRP,Interest,Interest,1
7348,NN,PRP,Investment,Investment,1
7349,NN,PRP,Landfill,Landfill,2
7350,NN,PRP,Nausea,Nausea,1
7351,NN,PRP,Net,Net,4
7352,NN,PRP,Nobody,Nobody,1
7353,NN,PRP,Nothing,Nothing,1
7354,NN,PRP,Poverty,Poverty,1
7355,NN,PRP,Pressure,Pressure,1
7356,NN,PRP,Reinsurance,Reinsurance,1
7357,NN,PRP,Someone,Someone,1
7358,NN,PRP,Something,Something,1
7359,NN,PRP,Speculation,Speculation,1
7360,NN,PRP,Today,Today,1
7361,NN,PRP,Turnover,Turnover,1
7362,NN,PRP,Volume,Volume,2
7363,NN,PRP,Work,Work,2
7364,NN,PRP,abortion,abortion,4
7365,NN,PRP,absenteeism,absenteeism,1
7366,NN,PRP,accounting,accounting,1
7367,NN,PRP,anybody,anybody,1
7368,NN,PRP,anything,anything,3
7369,NN,PRP,apartheid,apartheid,1
7370,NN,PRP,arbitrage,arbitrage,1
7371,NN,PRP,attention,attention,1
7372,NN,PRP,beef,beef,1
7373,NN,PRP,break-even,break-even,1
7374,NN,PRP,business,business,1
7375,NN,PRP,carpet,carpet,1
7376,NN,PRP,catastrophe,catastrophe,1
7377,NN,PRP,coal,coal,1
7378,NN,PRP,competition,competition,1
7379,NN,PRP,confirmation,confirmation,1
7380,NN,PRP,confusion,confusion,1
7381,NN,PRP,coup,coup,2
7382,NN,PRP,course,course,1
7383,NN,PRP,crew,crew,1
7384,NN,PRP,damage,damage,1
7385,NN,PRP,debris,debris,1
7386,NN,PRP,deduction,deduction,1
7387,NN,PRP,deposit,deposit,1
7388,NN,PRP,dialogue,dialogue,1
7389,NN,PRP,disaster,disaster,1
7390,NN,PRP,editorial,editorial,1
7391,NN,PRP,electricity,electricity,1
7392,NN,PRP,everyone,everyone,1
7393,NN,PRP,everything,everything,1
7394,NN,PRP,feeling,feeling,1
7395,NN,PRP,file,file,1
7396,NN,PRP,freight,freight,2
7397,NN,PRP,history,history,1
7398,NN,PRP,ice,ice,1
7399,NN,PRP,incompetence,incompetence,1
7400,NN,PRP,indexing,indexing,1
7401,NN,PRP,inflation,inflation,2
7402,NN,PRP,interest,interest,1
7403,NN,PRP,investment,investment,2
7404,NN,PRP,life,life,1
7405,NN,PRP,liquidity,liquidity,1
7406,NN,PRP,management,management,1
7407,NN,PRP,margin,margin,1
7408,NN,PRP,market-share,market-share,1
7409,NN,PRP,mine,mine,1
7410,NN,PRP,modernization,modernization,1
7411,NN,PRP,money,money,3
7412,NN,PRP,negligence,negligence,1
7413,NN,PRP,net,net,11
7414,NN,PRP,nobody,nobody,1
7415,NN,PRP,nothing,nothing,1
7416,NN,PRP,notification,notification,1
7417,NN,PRP,oil,oil,1
7418,NN,PRP,one,one,2
7419,NN,PRP,passport,passport,1
7420,NN,PRP,patience,patience,1
7421,NN,PRP,pizza,pizza,1
7422,NN,PRP,popularity,popularity,1
7423,NN,PRP,price,price,1
7424,NN,PRP,problem,problem,1
7425,NN,PRP,profit,profit,1
7426,NN,PRP,prosperity,prosperity,1
7427,NN,PRP,redistribution,redistribution,1
7428,NN,PRP,reform,reform,1
7429,NN,PRP,relief,relief,1
7430,NN,PRP,restoration,restoration,1
7431,NN,PRP,revenue,revenue,2
7432,NN,PRP,reversal,reversal,1
7433,NN,PRP,rubble,rubble,1
7434,NN,PRP,scenery,scenery,1
7435,NN,PRP,schedule,schedule,1
7436,NN,PRP,service,service,1
7437,NN,PRP,shrinkage,shrinkage,1
7438,NN,PRP,sister,sister,1
7439,NN,PRP,skiing,skiing,1
7440,NN,PRP,society,society,2
7441,NN,PRP,someone,someone,3
7442,NN,PRP,sophistication,sophistication,1
7443,NN,PRP,stress,stress,1
7444,NN,PRP,team,team,1
7445,NN,PRP,telephone,telephone,1
7446,NN,PRP,thinker,thinker,1
7447,NN,PRP,today,today,1
7448,NN,PRP,toll,toll,1
7449,NN,PRP,traffic,traffic,1
7450,NN,PRP,tuition,tuition,1
7451,NN,PRP,upstairs,upstairs,1
7452,NN,PRP,value,value,1
7453,NN,PRP,wheat,wheat,1
7454,NN,PRP,yesterday,yesterday,1
7455,NN,PRP$,anything,anything,1
7456,NN,PRP$,construction,construction,1
7457,NN,PRP$,gift,gift,1
7458,NN,PRP$,health,health,1
7459,NN,PRP$,intelligence,intelligence,1
7460,NN,PRP$,programming,programming,1
7461,NN,PRP$,property,property,1
7462,NN,PRP$,sweepstakes,sweepstakes,1
7463,NN,PRP$,telephone,telephone,1
7464,NN,PRP$,ticket,ticket,1
7465,NN,PRP$,underwear,underwear,1
7466,NN,RB,Building,Building,1
7467,NN,RB,Demand,Demand,1
7468,NN,RB,Nonsense,Nonsense,1
7469,NN,RB,Note,Note,1
7470,NN,RB,Silver,Silver,2
7471,NN,RB,Skiing,<UNK>,1
7472,NN,RB,Storage,Storage,1
7473,NN,RB,Time,Time,1
7474,NN,RB,Today,Today,3
7475,NN,RB,Trucking,<UNK>,1
7476,NN,RB,Yesterday,Yesterday,7
7477,NN,RB,action,action,1
7478,NN,RB,anything,anything,1
7479,NN,RB,author,author,1
7480,NN,RB,bit,bit,1
7481,NN,RB,brand,brand,2
7482,NN,RB,briefly,briefly,2
7483,NN,RB,buildup,buildup,1
7484,NN,RB,circulation,circulation,1
7485,NN,RB,consumer,consumer,1
7486,NN,RB,control,control,1
7487,NN,RB,crew,crew,1
7488,NN,RB,death,death,1
7489,NN,RB,debt,debt,1
7490,NN,RB,dollar,dollar,1
7491,NN,RB,earlier,earlier,1
7492,NN,RB,earthquake,earthquake,1
7493,NN,RB,entertainment,entertainment,1
7494,NN,RB,everything,everything,1
7495,NN,RB,expertise,expertise,1
7496,NN,RB,famine,famine,1
7497,NN,RB,father,father,1
7498,NN,RB,flooding,flooding,1
7499,NN,RB,fraud,fraud,1
7500,NN,RB,freight,freight,1
7501,NN,RB,gear,gear,1
7502,NN,RB,gossip,gossip,1
7503,NN,RB,half,half,1
7504,NN,RB,heart,heart,1
7505,NN,RB,hierarchy,hierarchy,1
7506,NN,RB,hold,hold,1
7507,NN,RB,home,home,2
7508,NN,RB,hope,hope,1
7509,NN,RB,income,income,1
7510,NN,RB,insurance,insurance,1
7511,NN,RB,juggling,juggling,1
7512,NN,RB,kind,kind,1
7513,NN,RB,medicine,medicine,1
7514,NN,RB,membership,membership,1
7515,NN,RB,mood,mood,1
7516,NN,RB,morbidity,morbidity,1
7517,NN,RB,none,none,1
7518,NN,RB,nothing,nothing,1
7519,NN,RB,piece,piece,1
7520,NN,RB,protection,protection,1
7521,NN,RB,quality,quality,1
7522,NN,RB,range,<UNK>,2
7523,NN,RB,recipe,recipe,1
7524,NN,RB,shipping,shipping,1
7525,NN,RB,something,something,4
7526,NN,RB,sort,sort,1
7527,NN,RB,sovereignty,sovereignty,1
7528,NN,RB,stem,stem,1
7529,NN,RB,survival,survival,1
7530,NN,RB,test,test,1
7531,NN,RB,thrift,thrift,1
7532,NN,RB,tourism,tourism,1
7533,NN,RB,traffic,traffic,2
7534,NN,RB,union,union,1
7535,NN,RB,whiskey,whiskey,1
7536,NN,RB,yesterday,yesterday,7
7537,NN,RBR,page,page,1
7538,NN,RBR,share,share,1
7539,NN,RBR,tuition,tuition,1
7540,NN,TO,accounting,accounting,1
7541,NN,TO,anybody,anybody,1
7542,NN,TO,bloc,bloc,1
7543,NN,TO,boiler,boiler,1
7544,NN,TO,commentary,commentary,1
7545,NN,TO,coupon,coupon,1
7546,NN,TO,crime,crime,1
7547,NN,TO,everything,everything,1
7548,NN,TO,facade,facade,1
7549,NN,TO,fed,fed,1
7550,NN,TO,floor,floor,1
7551,NN,TO,forest,forest,2
7552,NN,TO,freight,freight,1
7553,NN,TO,hair,hair,1
7554,NN,TO,health,health,1
7555,NN,TO,ideology,ideology,1
7556,NN,TO,indexing,indexing,1
7557,NN,TO,mania,mania,1
7558,NN,TO,metal,metal,1
7559,NN,TO,paragraph,paragraph,1
7560,NN,TO,plant,plant,1
7561,NN,TO,point,point,1
7562,NN,TO,reporter,reporter,1
7563,NN,TO,representation,representation,1
7564,NN,TO,revenue,revenue,1
7565,NN,TO,someone,someone,1
7566,NN,TO,telephone,telephone,1
7567,NN,TO,testing,testing,1
7568,NN,TO,trouble,trouble,1
7569,NN,TO,waste,waste,1
7570,NN,UH,building,building,1
7571,NN,VB,B2,B2,1
7572,NN,VB,abortion,abortion,2
7573,NN,VB,account,account,1
7574,NN,VB,address,address,1
7575,NN,VB,advance,advance,1
7576,NN,VB,advocate,advocate,1
7577,NN,VB,air,air,1
7578,NN,VB,allegiance,allegiance,1
7579,NN,VB,anxiety,anxiety,1
7580,NN,VB,approval,approval,1
7581,NN,VB,asset,asset,1
7582,NN,VB,banking,banking,1
7583,NN,VB,battery,battery,1
7584,NN,VB,benefit,benefit,1
7585,NN,VB,blocker,<UNK>,1
7586,NN,VB,blood,blood,1
7587,NN,VB,boost,boost,1
7588,NN,VB,break,break,1
7589,NN,VB,cardigan,<UNK>,1
7590,NN,VB,care,care,1
7591,NN,VB,cash,cash,1
7592,NN,VB,cola,cola,1
7593,NN,VB,college,college,1
7594,NN,VB,comment,comment,3
7595,NN,VB,commerce,commerce,1
7596,NN,VB,communist,<UNK>,1
7597,NN,VB,contribution,contribution,1
7598,NN,VB,control,control,2
7599,NN,VB,cost,cost,2
7600,NN,VB,coup,coup,1
7601,NN,VB,cousin,cousin,1
7602,NN,VB,cover,cover,1
7603,NN,VB,coverage,coverage,1
7604,NN,VB,crew,crew,1
7605,NN,VB,criticism,criticism,1
7606,NN,VB,damage,damage,1
7607,NN,VB,date,date,1
7608,NN,VB,demand,demand,1
7609,NN,VB,democracy,democracy,1
7610,NN,VB,depression,depression,1
7611,NN,VB,door,door,1
7612,NN,VB,doubt,doubt,1
7613,NN,VB,downtown,downtown,1
7614,NN,VB,drug,drug,1
7615,NN,VB,dump,dump,1
7616,NN,VB,earthquake,earthquake,1
7617,NN,VB,eavesdropping,eavesdropping,1
7618,NN,VB,engineer,engineer,1
7619,NN,VB,estate,estate,1
7620,NN,VB,estimate,estimate,1
7621,NN,VB,excise,excise,1
7622,NN,VB,exposure,exposure,1
7623,NN,VB,extradition,extradition,1
7624,NN,VB,face,face,1
7625,NN,VB,fame,fame,1
7626,NN,VB,farm,farm,1
7627,NN,VB,feedlot,<UNK>,1
7628,NN,VB,felony,felony,1
7629,NN,VB,flim-flam,<UNK>,1
7630,NN,VB,floor,floor,1
7631,NN,VB,force,force,1
7632,NN,VB,freedom,freedom,1
7633,NN,VB,freeway,freeway,2
7634,NN,VB,fruition,fruition,1
7635,NN,VB,fund,fund,2
7636,NN,VB,gain,gain,1
7637,NN,VB,gaming,gaming,1
7638,NN,VB,gas,gas,1
7639,NN,VB,gasoline,gasoline,1
7640,NN,VB,go,go,1
7641,NN,VB,gold,gold,1
7642,NN,VB,grain,grain,1
7643,NN,VB,half,half,1
7644,NN,VB,head,head,1
7645,NN,VB,help,help,6
7646,NN,VB,hesitation,hesitation,1
7647,NN,VB,home-computer,<UNK>,1
7648,NN,VB,housing,housing,1
7649,NN,VB,income,income,1
7650,NN,VB,indexing,indexing,1
7651,NN,VB,inflation,inflation,1
7652,NN,VB,issue,issue,1
7653,NN,VB,jail,jail,1
7654,NN,VB,jeopardy,jeopardy,1
7655,NN,VB,juice,juice,1
7656,NN,VB,kick,kick,1
7657,NN,VB,laboratory,laboratory,1
7658,NN,VB,land,land,1
7659,NN,VB,limit,limit,1
7660,NN,VB,management,management,1
7661,NN,VB,market,market,3
7662,NN,VB,maturity,maturity,8
7663,NN,VB,membership,membership,1
7664,NN,VB,microcomputer,<UNK>,1
7665,NN,VB,minicomputer,minicomputer,1
7666,NN,VB,misdemeanor,<UNK>,1
7667,NN,VB,mouth,mouth,1
7668,NN,VB,nonintervention,<UNK>,1
7669,NN,VB,normalcy,normalcy,1
7670,NN,VB,official,official,1
7671,NN,VB,oil,oil,1
7672,NN,VB,one,one,1
7673,NN,VB,operation,operation,1
7674,NN,VB,overcapacity,overcapacity,1
7675,NN,VB,packaging,packaging,1
7676,NN,VB,payola,<UNK>,1
7677,NN,VB,petroleum,petroleum,1
7678,NN,VB,place,place,1
7679,NN,VB,plan,plan,2
7680,NN,VB,poll,poll,1
7681,NN,VB,privacy,privacy,1
7682,NN,VB,privatization,privatization,1
7683,NN,VB,production,production,2
7684,NN,VB,profit,profit,1
7685,NN,VB,profitability,profitability,2
7686,NN,VB,property,property,1
7687,NN,VB,radio,radio,1
7688,NN,VB,reason,reason,1
7689,NN,VB,reassess,<UNK>,1
7690,NN,VB,reconciliation,reconciliation,1
7691,NN,VB,record,record,1
7692,NN,VB,redemption,redemption,1
7693,NN,VB,relation,relation,1
7694,NN,VB,relief,relief,1
7695,NN,VB,restructure,restructure,3
7696,NN,VB,rise,rise,3
7697,NN,VB,rule,rule,1
7698,NN,VB,school,school,1
7699,NN,VB,sea,sea,1
7700,NN,VB,service,service,1
7701,NN,VB,session,session,1
7702,NN,VB,share,share,1
7703,NN,VB,ship,ship,1
7704,NN,VB,shop,shop,1
7705,NN,VB,shore,shore,1
7706,NN,VB,someone,someone,1
7707,NN,VB,something,something,2
7708,NN,VB,sort,sort,1
7709,NN,VB,speculation,speculation,1
7710,NN,VB,spending,spending,1
7711,NN,VB,spring,spring,1
7712,NN,VB,square,square,1
7713,NN,VB,stock,stock,3
7714,NN,VB,stop,stop,1
7715,NN,VB,stress,stress,2
7716,NN,VB,study,study,1
7717,NN,VB,support,support,1
7718,NN,VB,talk,talk,2
7719,NN,VB,television,television,1
7720,NN,VB,time,time,1
7721,NN,VB,total,total,1
7722,NN,VB,town,town,1
7723,NN,VB,trade,trade,1
7724,NN,VB,view,view,1
7725,NN,VB,weakness,weakness,1
7726,NN,VB,whiskey,whiskey,1
7727,NN,VB,work,work,4
7728,NN,VB,yield,yield,1
7729,NN,VBD,AMBASSADOR,<UNK>,1
7730,NN,VBD,advantage,advantage,1
7731,NN,VBD,air-interdiction,<UNK>,1
7732,NN,VBD,attorney,<UNK>,1
7733,NN,VBD,confusion,confusion,1
7734,NN,VBD,corps,corps,1
7735,NN,VBD,demonizing,<UNK>,1
7736,NN,VBD,domestic-production,domestic-production,1
7737,NN,VBD,earlier-period,<UNK>,1
7738,NN,VBD,eyeball,<UNK>,1
7739,NN,VBD,fell,fell,1
7740,NN,VBD,giant,giant,1
7741,NN,VBD,government,government,1
7742,NN,VBD,group,group,1
7743,NN,VBD,heat,heat,1
7744,NN,VBD,impact,impact,1
7745,NN,VBD,insurance,insurance,1
7746,NN,VBD,law-enforcement,law-enforcement,1
7747,NN,VBD,leader,leader,1
7748,NN,VBD,maker,maker,1
7749,NN,VBD,morning,<UNK>,2
7750,NN,VBD,night,night,1
7751,NN,VBD,none,none,1
7752,NN,VBD,preparedness,<UNK>,1
7753,NN,VBD,probation,probation,1
7754,NN,VBD,procedure,procedure,1
7755,NN,VBD,rebounded,rebounded,2
7756,NN,VBD,saw,saw,1
7757,NN,VBD,scam,<UNK>,1
7758,NN,VBD,show,show,1
7759,NN,VBD,split,split,2
7760,NN,VBD,style,style,1
7761,NN,VBD,transport,transport,1
7762,NN,VBD,variation,variation,1
7763,NN,VBD,waste,waste,1
7764,NN,VBG,Harrisburg,Harrisburg,1
7765,NN,VBG,Legislation,Legislation,2
7766,NN,VBG,Volume,Volume,1
7767,NN,VBG,abortion,abortion,1
7768,NN,VBG,advertising,advertising,1
7769,NN,VBG,art,art,1
7770,NN,VBG,being,being,1
7771,NN,VBG,buying,buying,1
7772,NN,VBG,casting,casting,1
7773,NN,VBG,charging,charging,1
7774,NN,VBG,chlorazepate,<UNK>,1
7775,NN,VBG,course,course,2
7776,NN,VBG,debt,debt,1
7777,NN,VBG,devotion,<UNK>,1
7778,NN,VBG,dissemination,dissemination,1
7779,NN,VBG,door,door,1
7780,NN,VBG,evacuation,evacuation,1
7781,NN,VBG,everyone,everyone,1
7782,NN,VBG,failure,failure,1
7783,NN,VBG,fear,fear,2
7784,NN,VBG,feeling,feeling,1
7785,NN,VBG,filing,filing,1
7786,NN,VBG,financing,financing,1
7787,NN,VBG,glasnost,glasnost,1
7788,NN,VBG,investing,investing,2
7789,NN,VBG,living,living,1
7790,NN,VBG,mailing,mailing,1
7791,NN,VBG,making,making,1
7792,NN,VBG,marketing,marketing,1
7793,NN,VBG,operating,operating,4
7794,NN,VBG,opposition,opposition,1
7795,NN,VBG,output,output,1
7796,NN,VBG,pause,pause,1
7797,NN,VBG,prodding,prodding,1
7798,NN,VBG,production,production,1
7799,NN,VBG,selling,selling,1
7800,NN,VBG,shipping,shipping,1
7801,NN,VBG,short-changing,<UNK>,1
7802,NN,VBG,sign,sign,1
7803,NN,VBG,silver,silver,1
7804,NN,VBG,time,time,1
7805,NN,VBG,trading,trading,4
7806,NN,VBG,trash,trash,1
7807,NN,VBG,unveiling,unveiling,1
7808,NN,VBN,Impetus,<UNK>,1
7809,NN,VBN,access,access,2
7810,NN,VBN,anxiety,anxiety,1
7811,NN,VBN,anyone,anyone,1
7812,NN,VBN,anything,anything,1
7813,NN,VBN,attention,attention,1
7814,NN,VBN,authority,authority,1
7815,NN,VBN,bad-law,<UNK>,1
7816,NN,VBN,carping,<UNK>,1
7817,NN,VBN,clinic,clinic,1
7818,NN,VBN,commandant,<UNK>,1
7819,NN,VBN,conflict,conflict,1
7820,NN,VBN,consideration,consideration,1
7821,NN,VBN,cost,cost,1
7822,NN,VBN,course,course,1
7823,NN,VBN,courtesy,courtesy,1
7824,NN,VBN,custody,custody,1
7825,NN,VBN,de-stocking,<UNK>,1
7826,NN,VBN,depression,depression,1
7827,NN,VBN,difficulty,difficulty,2
7828,NN,VBN,direction,direction,1
7829,NN,VBN,disappointment,disappointment,1
7830,NN,VBN,dissolution,dissolution,1
7831,NN,VBN,divestiture,divestiture,1
7832,NN,VBN,documentation,<UNK>,1
7833,NN,VBN,double-decking,<UNK>,1
7834,NN,VBN,electricity,electricity,1
7835,NN,VBN,eligible,eligible,1
7836,NN,VBN,equipment,equipment,1
7837,NN,VBN,everyone,everyone,1
7838,NN,VBN,everything,everything,1
7839,NN,VBN,exercise,exercise,1
7840,NN,VBN,factor,factor,1
7841,NN,VBN,falseness,<UNK>,1
7842,NN,VBN,fiction,fiction,1
7843,NN,VBN,footage,footage,1
7844,NN,VBN,funding,funding,1
7845,NN,VBN,gin,<UNK>,4
7846,NN,VBN,glue,<UNK>,1
7847,NN,VBN,guardian,<UNK>,1
7848,NN,VBN,gum,gum,1
7849,NN,VBN,handwriting,<UNK>,1
7850,NN,VBN,havoc,havoc,1
7851,NN,VBN,hurt,hurt,1
7852,NN,VBN,immediacy,<UNK>,1
7853,NN,VBN,information,information,1
7854,NN,VBN,looting,looting,1
7855,NN,VBN,loss,loss,1
7856,NN,VBN,management,management,1
7857,NN,VBN,micro-liquidity,<UNK>,1
7858,NN,VBN,morning,<UNK>,1
7859,NN,VBN,none,none,1
7860,NN,VBN,nothing,nothing,1
7861,NN,VBN,ombudsman,<UNK>,1
7862,NN,VBN,one-fourth,one-fourth,1
7863,NN,VBN,overcapacity,overcapacity,1
7864,NN,VBN,overproduction,overproduction,1
7865,NN,VBN,part,part,1
7866,NN,VBN,payment,payment,2
7867,NN,VBN,perfection,perfection,1
7868,NN,VBN,performance,<UNK>,2
7869,NN,VBN,place,place,2
7870,NN,VBN,poster,poster,1
7871,NN,VBN,prowess,prowess,1
7872,NN,VBN,publisher,publisher,1
7873,NN,VBN,range,<UNK>,1
7874,NN,VBN,reasearch,<UNK>,1
7875,NN,VBN,reconciliation,reconciliation,1
7876,NN,VBN,refuge,refuge,1
7877,NN,VBN,reinvestment,reinvestment,1
